,CreditScore,Age,Balance,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Tenure_1,Tenure_2,Tenure_3,Tenure_4,Tenure_5,Tenure_6,Tenure_7,Tenure_8,Tenure_9,Tenure_10,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,HasCrCard_1,IsActiveMember_1
2243,756,-0.0878969399084599,0.6847255407765953,1.2115551553987314,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2244,515,2.582003599727987,-1.225847671409028,1.0533016849932404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
2245,625,1.819174874117574,-0.3640262757316917,1.5994726362118559,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2246,717,0.007456650792841798,-1.225847671409028,-0.11849960423141803,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2247,595,0.19816383219544517,0.9999781303348596,0.21178811968786257,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2248,539,-0.18325053060976157,0.8724664525009671,-1.7024424695684808,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2249,762,-0.37395771201236494,-1.225847671409028,-0.9914258777533894,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2250,706,-1.8042615725318902,-1.225847671409028,-1.5254001838336304,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
2251,677,-1.3274936190253819,0.8715589975991378,-1.0029980838741999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2252,733,-0.5646648934149683,1.775355711838631,1.5709322431420498,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2253,684,0.19816383219544517,-1.225847671409028,0.6660705480404122,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2254,679,-0.27860412131106327,1.1418954543964344,1.259157371109948,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2255,478,0.38887101359804854,-1.225847671409028,1.701099695067791,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2256,696,-0.5646648934149683,1.3888031629670912,-1.6181313776768922,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2257,686,-0.37395771201236494,-1.225847671409028,1.0361463923959862,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2258,466,-0.27860412131106327,0.6900353219312417,-0.33884641413777994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2259,686,0.19816383219544517,0.850524539160282,1.52170380807905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2260,576,1.5331141020136687,-1.225847671409028,-0.09806126828924633,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2261,763,2.1052356462214785,-0.16642548665646376,0.7632211564287519,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2262,572,0.38887101359804854,1.0248709549529176,-1.2805202760843493,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2263,757,0.9609925578058587,-1.225847671409028,1.1197243640152146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2264,582,-0.9460792562201751,-1.225847671409028,-0.27957044054127034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2265,623,-0.37395771201236494,-1.225847671409028,0.019159898675031036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2266,617,-0.18325053060976157,0.6408526125292279,1.3082527803170756,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2267,425,0.007456650792841798,-1.225847671409028,1.6890993717480831,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2268,659,1.6284676927149704,0.7580718413450025,-0.01019360407066644,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2269,605,-0.5646648934149683,-1.225847671409028,-0.2849984171308674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2270,538,-0.0878969399084599,0.19670167968129046,-1.2496447141014662,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2271,665,-1.3274936190253819,1.2361058452368574,-1.1262610591551696,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2272,491,1.723821283416272,0.5699052496101643,-1.0235254515003014,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2273,726,-1.1367864376227785,0.7587262281984412,-0.3672497818815374,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2274,580,2.486650009026685,0.48591582688248686,0.13564203310668665,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2275,550,0.865638967104557,-1.225847671409028,1.5959631880769447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
2276,542,1.9145284648188756,-0.12169574917116277,-1.603008163709336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2277,732,0.38887101359804854,-1.225847671409028,-0.597463632493442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2278,473,-0.5646648934149683,0.7908022427220255,0.7930860696870239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2279,745,-0.4693113027136666,-1.225847671409028,-0.8702149784530007,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2280,732,-0.27860412131106327,-1.225847671409028,-0.6826921680655278,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
2281,848,0.10281024149414347,1.15410811132321,1.021842722034606,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2282,572,-0.18325053060976157,0.9064575462583844,0.19393691927988999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,702,0.5795781950006519,-0.023981511798808083,1.2333053175588085,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2284,664,0.007456650792841798,-0.2600023258849246,1.2301862524911293,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2285,630,1.0563461485071604,0.8475939823111208,-0.9097038341860842,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2286,618,0.4842246042993502,1.3057276059847744,0.6817787279937892,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2287,556,-1.2321400283240802,-1.225847671409028,1.6532964625077016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2288,619,-0.8507256655188734,-0.0922635665198104,1.0582707658525816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2289,644,0.865638967104557,-1.225847671409028,-0.9585634485428038,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2290,658,1.0563461485071604,-1.225847671409028,-0.8338462311276422,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2291,598,-1.1367864376227785,0.2281560026534452,0.16008209979549917,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2292,677,-1.1367864376227785,-1.225847671409028,-1.391073978484317,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
2293,689,0.5795781950006519,-0.2997336889401028,1.6991446497114933,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2294,591,-0.5646648934149683,0.8859758628029992,0.3250320743965812,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2295,699,0.10281024149414347,-1.225847671409028,0.9178938837961845,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2296,749,0.7702853764032553,0.5374987561025508,0.6184406838179753,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2297,709,0.10281024149414347,0.882833107032958,0.06747523730772574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2298,607,2.1052356462214785,1.4109883678197823,-1.118173261008165,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
2299,650,-1.3274936190253819,0.6065469066255212,-1.30009159644825,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2300,651,0.5795781950006519,0.952607606128004,-1.4147238889782512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2301,676,2.1052356462214785,-1.225847671409028,0.3205225848275271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
2302,723,0.9609925578058587,-1.225847671409028,-0.1759417338069798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2303,714,0.5795781950006519,0.7726283026667538,1.514649959917685,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2304,759,-0.37395771201236494,1.1451454315245335,0.1164273611485288,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2305,582,-0.9460792562201751,-1.225847671409028,0.7377476614243227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2306,697,-0.4693113027136666,0.8025259125584653,-0.46525679855768015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2307,610,1.723821283416272,0.48806105539908656,1.5045351259512048,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2308,488,-0.5646648934149683,1.0179852281872344,0.4090513788552901,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2309,599,0.6749317857019536,0.7526142902469636,-1.1950096909198133,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2310,781,-0.66001848411627,1.1318668115896215,-1.0437450338128174,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2311,645,-1.899615163233192,0.833873655256915,1.3194591218617366,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2312,545,1.5331141020136687,-1.225847671409028,-1.5659746348846333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2313,597,0.10281024149414347,0.485142518881546,0.8881901665750281,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2314,561,-1.0414328469214766,-1.225847671409028,1.5875726474265768,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2315,662,-0.18325053060976157,-1.225847671409028,-0.8496451816650261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2316,649,1.0563461485071604,1.2646579793424761,-0.2215153486886517,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2317,630,-0.27860412131106327,0.5437772157147488,-0.8886699249676233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2318,672,-0.5646648934149683,-1.225847671409028,1.4371619641472757,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
2319,636,-0.18325053060976157,1.2919874053156224,0.9293556697621207,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2320,593,-0.0878969399084599,0.14649916534456445,0.4345408717404256,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2321,545,0.5795781950006519,0.2774377595880148,1.082135256615988,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
2322,567,0.19816383219544517,-1.225847671409028,-1.6810906894159887,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2323,583,1.151699739208462,0.7818366780437602,1.1301461138452424,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2324,681,-0.9460792562201751,1.1484697744375933,-0.8358692674769415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2325,762,-0.9460792562201751,0.6260099070438122,0.8375619169502387,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2326,648,-0.37395771201236494,-1.225847671409028,0.39662172110663063,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2327,644,-0.8507256655188734,-0.5057676221383371,-1.5531643319091717,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2328,706,-0.9460792562201751,-1.225847671409028,-1.4230241807146358,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
2329,850,-0.37395771201236494,1.3776335502828285,1.4515736202034228,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2330,484,0.007456650792841798,-1.225847671409028,1.3065030990598427,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2331,508,-1.0414328469214766,0.316181692468313,0.8315997502570619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2332,439,-0.9460792562201751,1.2835076223059274,1.3999609792451815,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2333,484,-0.27860412131106327,-1.225847671409028,1.4962581354758488,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2334,803,-0.18325053060976157,-1.225847671409028,-1.6108307795946353,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2335,724,0.865638967104557,0.5445588578122802,-0.3397485554976016,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
2336,640,-0.5646648934149683,1.2515548562492287,-1.293184511453363,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2337,701,-0.37395771201236494,-1.225847671409028,1.2329952716751225,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2338,537,-0.18325053060976157,-1.225847671409028,-1.382198110822526,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2339,651,-1.2321400283240802,1.130735457977468,0.7246521788362731,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2340,523,0.19816383219544517,0.6858067295381178,0.3859339195648589,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,717,-1.3274936190253819,0.5157357052963838,1.5636469473804686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2342,593,0.4842246042993502,-1.225847671409028,0.4861397753880607,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2343,706,-0.0878969399084599,1.387129131450029,0.6185603201432563,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2344,714,0.9609925578058587,0.26562449821322776,-1.6088082649153592,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2345,794,-0.0878969399084599,1.652321527397958,-1.3301542226452487,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2346,518,0.6749317857019536,0.5952474743597531,-0.12803208056219256,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2347,589,1.5331141020136687,0.6967880236936543,-0.6074570912345648,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2348,824,0.5795781950006519,0.8450067261330507,-0.6944900834163014,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2349,719,0.29351742289674687,0.9735050327863821,0.8521851971457274,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2350,617,1.819174874117574,0.6817749500413992,-1.128389646739128,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2351,651,-0.37395771201236494,-0.029848715798485255,0.5105593230559675,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2352,637,0.5795781950006519,1.3053048108538978,0.7832744998939296,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2353,554,-1.2321400283240802,0.25837255201082965,1.610559689211251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2354,731,-0.37395771201236494,0.8234254227409908,0.6780573079395219,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2355,569,0.29351742289674687,-1.225847671409028,-0.28623407952541086,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2356,625,-0.18325053060976157,1.0614100384717764,-1.1209789762820124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2357,592,-0.0878969399084599,-1.225847671409028,-1.125960055551883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2358,669,0.38887101359804854,1.3891330008667675,-1.4691521569407777,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2359,663,-0.66001848411627,0.5144857510789045,1.4305056285434572,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2360,518,0.19816383219544517,0.5471510823940869,-0.18715033592174046,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2361,686,0.38887101359804854,1.2558898686449689,0.9009825588796991,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2362,709,0.5795781950006519,0.7441678436236303,-1.7402678934881386,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2363,571,-0.5646648934149683,-1.225847671409028,-0.3924805264352516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2364,707,-0.7553720748175716,0.1010034923283833,-0.1507026425328972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2365,701,-0.66001848411627,0.4169364326563875,0.10776885599633253,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2366,672,-0.4693113027136666,-1.225847671409028,1.073084455606475,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2367,620,0.007456650792841798,1.330360631168734,-0.339222886004398,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2368,557,0.865638967104557,-1.225847671409028,1.4781387966760404,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2369,648,1.437760511312367,0.6692140240397959,1.260644304565583,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2370,479,-0.37395771201236494,0.5866644767692071,1.6616850903679852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2371,730,-1.613554391129287,-0.17184777811508134,0.7947081156786229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2372,737,0.38887101359804854,0.7861535798065253,0.6680814120891743,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2373,616,-0.7553720748175716,0.28493027269391813,1.1964470698618428,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2374,639,-0.9460792562201751,0.9127227033702556,-0.03663514474782645,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2375,815,0.007456650792841798,-1.225847671409028,-0.2594849274246725,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2376,786,-0.7553720748175716,-1.225847671409028,-1.4238092940992915,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2377,549,1.0563461485071604,0.2927010164090717,-1.5038366056517891,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2378,622,-0.0878969399084599,0.3550782034246517,0.1802848147772705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2379,624,-1.2321400283240802,-0.02891273264294245,-1.1973872889947634,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2380,841,-0.4693113027136666,-1.225847671409028,0.7215117252976497,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2381,614,0.19816383219544517,1.6576832363852068,-1.485436086709569,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2382,676,-0.8507256655188734,0.8289435563103987,-0.7771156594634895,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2383,697,0.29351742289674687,0.9015788943312054,1.2968266418027128,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2384,732,0.10281024149414347,-1.225847671409028,0.9407247723539659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2385,623,-1.1367864376227785,0.705576168277196,0.7317326321688123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2386,541,0.6749317857019536,0.770282735289807,-0.09722503124233392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2387,773,0.007456650792841798,-1.225847671409028,1.4257452156933275,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2388,762,-0.4693113027136666,0.19760897431203162,-0.5482400663506573,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2389,655,-0.37395771201236494,0.09208568843442475,-0.1963604201782841,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2390,602,-0.66001848411627,1.7346135190296839,0.23808585332867493,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2391,850,-0.7553720748175716,-1.225847671409028,0.3786738378543904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2392,649,1.151699739208462,-1.225847671409028,0.8746724790483419,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2393,850,-1.0414328469214766,1.1457187212073032,-0.684805279438803,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2394,543,0.38887101359804854,-1.225847671409028,-0.36920621835789663,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2395,672,1.2470533299097637,1.4989025089572086,-0.759600588440354,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2396,600,-1.1367864376227785,-1.225847671409028,0.4453102276957975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2397,671,-0.4693113027136666,-1.225847671409028,-1.336429217462234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2398,706,0.29351742289674687,0.3029272734677312,-0.42356110473718406,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2399,541,1.151699739208462,0.22257472227525574,1.3871475462495817,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2400,711,-0.4693113027136666,0.913254803383338,-0.9931484321694249,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2401,630,-0.8507256655188734,-1.225847671409028,-1.5581161976577529,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2402,531,-0.7553720748175716,0.31737475044945346,-0.7528656545530663,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2403,641,-1.2321400283240802,0.24139952322002403,-1.2508412512442828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2404,631,-0.18325053060976157,0.9905835199532746,0.9100128408683061,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2405,685,-0.37395771201236494,-1.225847671409028,1.1640821399632175,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2406,702,-0.66001848411627,-0.07722100298731198,0.45197386667993805,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2407,708,0.38887101359804854,0.68129557921636,1.4156303817268467,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2408,653,1.5331141020136687,-1.225847671409028,-1.0107045412343718,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
2409,654,-0.18325053060976157,1.1078607669030056,1.4991118443918148,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2410,596,-0.5646648934149683,0.9885027204141624,-0.2552305344968789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2411,549,-0.7553720748175716,0.9381359282119514,-1.33455468317949,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
2412,754,-0.0878969399084599,-1.225847671409028,1.4016939670616775,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2413,815,-1.3274936190253819,0.9404031230267308,0.6256703347771001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2414,556,1.2470533299097637,-1.225847671409028,1.3052003151223366,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2415,706,-0.66001848411627,0.28849726603463094,0.814839883537262,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2416,850,0.6749317857019536,0.6595876616645606,-0.19422748534413406,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2417,732,-0.5646648934149683,0.5592444976311837,-0.9562493203206556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2418,614,0.10281024149414347,-1.225847671409028,-1.386780634194804,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2419,580,1.723821283416272,0.9669972252468579,0.14673708504643507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2420,593,0.6749317857019536,0.35686955337833354,0.7906803014308305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2421,653,-1.3274936190253819,1.310705465715598,1.7261539412637144,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
2422,746,-0.9460792562201751,0.46660973185962007,-0.9908960349000016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2423,662,-0.9460792562201751,-1.225847671409028,0.6506628500202987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2424,573,-0.7553720748175716,-1.225847671409028,-0.14142213282324487,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
2425,684,0.007456650792841798,1.0135224797341362,0.35685481525127366,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2426,793,0.19816383219544517,1.0468998954945372,0.04922704601222949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2427,798,0.9609925578058587,0.8988929111627563,-1.189475641425534,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2428,524,0.10281024149414347,1.6673163301461493,1.3895929614275253,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2429,816,-0.7553720748175716,-1.225847671409028,-1.246492957712344,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
2430,742,0.19816383219544517,0.2615597028723239,-0.4581356549633446,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2431,540,-1.613554391129287,-1.225847671409028,1.4979410429701343,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
2432,537,0.007456650792841798,0.9427701667295065,-1.1887360872228894,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2433,759,3.3448323253384005,0.8403325801145142,-0.9015431761258634,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2434,774,1.2470533299097637,-0.31901894872149356,0.22911817174283103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2435,608,0.29351742289674687,0.879966177805843,-0.5027533964728231,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2436,704,-0.18325053060976157,-1.225847671409028,-1.2938339906320317,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2437,581,0.19816383219544517,-1.225847671409028,-1.223370107831675,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
